2 1.538160 
3 2.673775 
4 3.358798 
5 4.963873 
6 5.963993 
7 6.556678 
8 7.061935 
9 26.397800 
10 28.505249 
11 30.802687 
12 32.978268 
13 34.908322 
14 37.225469 
15 39.027610 
16 40.705720 
17 42.342634 
18 44.268125 
19 45.861778 
20 47.053808 
21 48.674057 
22 50.483855 
23 51.723810 
24 52.782097 
25 54.310000 
26 55.717603 
27 56.916161 
28 57.776596 
29 59.168005 
30 60.168513 
31 60.914404 
32 60.878466 
33 62.237033 
34 62.237033 
35 64.817211 
36 65.021424 
37 64.292212 
38 67.092978 
39 64.980479 
40 68.156539 
41 68.427719 
42 68.976604 
43 68.066623 
44 70.484290 
45 69.207914 
46 71.263122 
47 71.510049 
48 69.115204 
49 73.653819 
50 69.347446 
51 69.534367 
52 69.161528 
53 69.207914 
54 69.440781 
55 69.394082 
56 71.017894 
57 69.722297 
58 71.559639 
59 69.581254 
60 69.675219 
61 69.487542 
62 69.581254 
63 69.487542 
64 69.440781 
