2 1.501842 
3 2.217779 
4 2.925299 
5 3.544068 
6 4.163128 
7 4.669876 
8 5.104217 
9 5.503744 
10 5.777823 
11 6.244547 
12 6.414477 
13 6.680455 
14 6.561013 
15 6.916078 
16 6.654107 
17 6.787455 
18 6.470800 
19 6.421848 
20 6.374085 
21 6.375903 
22 6.487074 
23 6.623056 
24 6.369091 
25 6.033717 
26 6.315558 
27 5.854876 
28 5.591508 
29 5.201105 
30 4.450533 
31 4.067985 
32 4.171285 
33 4.112578 
34 3.925585 
35 3.885273 
36 3.707168 
37 3.730575 
38 3.465500 
39 3.499680 
40 3.260648 
41 3.498220 
42 3.269152 
43 3.306181 
44 3.192125 
45 2.953319 
46 3.221760 
47 3.101480 
48 3.000895 
49 2.946765 
50 2.929292 
51 2.909025 
52 2.825110 
53 2.821752 
54 2.734619 
55 2.737075 
56 2.676955 
57 2.681800 
58 2.578331 
59 2.536879 
60 2.584616 
61 2.486531 
62 2.404013 
63 2.403539 
64 2.380778 
